Numero de muestra;Valor original;Valor filtrado
27083;0.0091250343;0.0187318835
27084;0.0066225166;0.0186609507
27085;0.0024414808;0.0179721290
27086;-0.0058290353;0.0166959206
27087;-0.0169682913;0.0148841652
27088;-0.0279854732;0.0126085391
27089;-0.0333567309;0.0099582967
27090;-0.0311288797;0.0070372194
27091;-0.0212408826;0.0039597848
27092;-0.0036317026;0.0008466193
27093;0.0172124393;-0.0021806331
27094;0.0356151006;-0.0050048262
27095;0.0507827998;-0.0075189350
27096;0.0581377606;-0.0096314429
27097;0.0555436872;-0.0112710985
27098;0.0460829493;-0.0123906317
27099;0.0297555467;-0.0129690513
27100;0.0111392560;-0.0130122338
27101;-0.0081179235;-0.0125516552
27102;-0.0245063631;-0.0116412986
27103;-0.0374462111;-0.0103529689
27104;-0.0456862087;-0.0087704326
27105;-0.0488601337;-0.0069829444
27106;-0.0436414686;-0.0050788021
27107;-0.0318918424;-0.0031395697
27108;-0.0148014771;-0.0012355243
27109;0.0006408887;0.0005772709
27110;0.0120548112;0.0022580728
27111;0.0182805872;0.0037807777
27112;0.0190130314;0.0051317123
27113;0.0141300699;0.0063063354
27114;0.0054628132;0.0073054097
27115;-0.0003967406;0.0081312354
27116;-0.0038453322;0.0087844903
27117;-0.0025025178;0.0092620940
27118;0.0004882962;0.0095563388
27119;0.0030823695;0.0096553340
27120;0.0046082949;0.0095446227
27121;0.0048219245;0.0092096854
27122;0.0034180731;0.0086389456
27123;0.0027466659;0.0078268647
27124;0.0054017762;0.0067767252
27125;0.0112308115;0.0055027665
27126;0.0184636982;0.0040314249
27127;0.0258491775;0.0024015317
27128;0.0306100650;0.0006634378
27129;0.0322275460;-0.0011228678
27130;0.0287179174;-0.0028904800
27131;0.0216071047;-0.0045689020
27132;0.0109256264;-0.0060876894
27133;-0.0030213324;-0.0073801143
27134;-0.0170598468;-0.0083865740
27135;-0.0319528794;-0.0090575161
27136;-0.0466933195;-0.0093557292
27137;-0.0591448714;-0.0092579314
27138;-0.0669881283;-0.0087556701
27139;-0.0652180548;-0.0078556168
27140;-0.0538956877;-0.0065793802
27141;-0.0361949522;-0.0049629775
27142;-0.0129398480;-0.0030560820
27143;0.0092165899;-0.0009211192
27144;0.0277718436;0.0013677878
27145;0.0380870998;0.0037260984
27146;0.0406201361;0.0060605067
27147;0.0342417676;0.0082711511
27148;0.0227668081;0.0102545645
27149;0.0119022187;0.0119074877
27150;0.0016174810;0.0131315628
27151;-0.0074770348;0.0138387673
27152;-0.0134891812;0.0139572920
27153;-0.0150151067;0.0134374104
27154;-0.0147709586;0.0122567860
27155;-0.0090334788;0.0104246252
27156;-0.0016785180;0.0079841273
27157;0.0091860714;0.0050127976
27158;0.0231025117;0.0016203794
27159;0.0359813227;-0.0020556219
27160;0.0457777642;-0.0058566050
27161;0.0475783563;-0.0096112920
27162;0.0414441359;-0.0131452799
27163;0.0287789544;-0.0162909850
27164;0.0132450331;-0.0188972008
27165;-0.0019531846;-0.0208375297
27166;-0.0149845882;-0.0220170761
27167;-0.0240180670;-0.0223769672
27168;-0.0277718436;-0.0218964969
27169;-0.0292672506;-0.0205929132
27170;-0.0304269539;-0.0185190754
27171;-0.0304879910;-0.0157593655
27172;-0.0287179174;-0.0124243267
27173;-0.0260933256;-0.0086445295
27174;-0.0211493271;-0.0045641351
27175;-0.0135196997;-0.0003345489
27176;-0.0039674062;0.0038915388
27177;0.0041810358;0.0079655324
27178;0.0094302194;0.0117476378
27179;0.0131229591;0.0151108803
27180;0.0137333293;0.0179444748
27181;0.0122379223;0.0201566203
27182;0.0108645894;0.0216767890
27183;0.0095217750;0.0224575621
27184;0.0068361461;0.0224760223
27185;0.0012817774;0.0217346658
27186;-0.0063783685;0.0202617517
27187;-0.0145878475;0.0181109769
27188;-0.0220648824;0.0153603486
27189;-0.0270088809;0.0121101449
27190;-0.0241401410;0.0084798846
27191;-0.0124515519;0.0046042866
27192;0.0044862209;0.0006282693
27193;0.0266121403;-0.0032988720
27194;0.0468764306;-0.0070298830
27195;0.0604571673;-0.0104262422
27196;0.0646076846;-0.0133647255
27197;0.0566728721;-0.0157433841
27198;0.0410168767;-0.0174864602
27199;0.0202337718;-0.0185478020
27200;-0.0023804437;-0.0189124349
27201;-0.0233771783;-0.0185961098
27202;-0.0399487289;-0.0176428405
27203;-0.0507827998;-0.0161206646
27204;-0.0559404279;-0.0141160542
27205;-0.0540177618;-0.0117275555
27206;-0.0451979125;-0.0090593053
27207;-0.0322580645;-0.0062150622
27208;-0.0167241432;-0.0032932901
27209;-0.0008850368;-0.0003836638
27210;0.0115665151;0.0024348470
27211;0.0192571795;0.0050943832
27212;0.0189214759;0.0075373633
27213;0.0140079958;0.0097148382
27214;0.0071108127;0.0115845426
27215;0.0013428144;0.0131091517
27216;0.0000610370;0.0142551716
27217;0.0014954070;0.0149927513
27218;0.0035096286;0.0152965156
27219;0.0073549608;0.0151473369
27220;0.0093386639;0.0145347900
27221;0.0076296274;0.0134599264
27222;0.0057679983;0.0119379387
27223;0.0034791101;0.0100003005
27224;0.0032654805;0.0076960214
27225;0.0078127384;0.0050917548
27226;0.0158696249;0.0022706179
27227;0.0243537706;-0.0006702909
27228;0.0293588061;-0.0036235704
27229;0.0310678426;-0.0064761709
27230;0.0272530290;-0.0091147142
27231;0.0184026612;-0.0114311039
27232;0.0062257759;-0.0133280183
27233;-0.0085146641;-0.0147238878
27234;-0.0223700674;-0.0155570049
27235;-0.0354014710;-0.0157885041
27236;-0.0465102084;-0.0154040569
27237;-0.0542008728;-0.0144142532
27238;-0.0559709464;-0.0128537553
27239;-0.0538346507;-0.0107794067
27240;-0.0445570238;-0.0082675389
27241;-0.0276497696;-0.0054107410
27242;-0.0075685904;-0.0023143395
27243;0.0126346629;0.0009072134
27244;0.0301522874;0.0041339225
27245;0.0393383587;0.0072437587
27246;0.0394299142;0.0101161313
27247;0.0325937681;0.0126354054
27248;0.0209967345;0.0146945647
27249;0.0082094790;0.0161990854
27250;-0.0015259255;0.0170710139
27251;-0.0073854793;0.0172531289
27252;-0.0103457747;0.0167129504
27253;-0.0091250343;0.0154462477
27254;-0.0066530351;0.0134796342
27255;-0.0026245918;0.0108718244
27256;0.0023804437;0.0077131938
27257;0.0087282937;0.0041233997
27258;0.0162663656;0.0002469975
27259;0.0249031037;-0.0037528213
27260;0.0320444349;-0.0077020473
27261;0.0353709525;-0.0114247386
27262;0.0344553972;-0.0147523621
27263;0.0263985107;-0.0175329181
27264;0.0138859218;-0.0196391772
27265;0.0023499252;-0.0209754278
27266;-0.0079958495;-0.0214822603
27267;-0.0153508103;-0.0211390856
27268;-0.0185552538;-0.0199642873
27269;-0.0194708090;-0.0180131069
27270;-0.0211798456;-0.0153735435
27271;-0.0218512528;-0.0121606882
27272;-0.0219733268;-0.0085099960
27273;-0.0241096225;-0.0045700229
27274;-0.0216376232;-0.0004951275
27275;-0.0153813288;0.0035614328
27276;-0.0069582202;0.0074536777
27277;0.0015869625;0.0110481205
27278;0.0097354045;0.0142279047
27279;0.0146488845;0.0168958329
27280;0.0154423658;0.0189763411
27281;0.0131534776;0.0204165364
27282;0.0090945158;0.0211864469
27283;0.0043946654;0.0212786479
27284;-0.0012817774;0.0207074095
27285;-0.0069582202;0.0195074759
27286;-0.0126651814;0.0177325362
27287;-0.0174565874;0.0154533978
27288;-0.0206610309;0.0127558311
27289;-0.0203253273;0.0097380303
27290;-0.0152897732;0.0065076387
27291;-0.0029297769;0.0031783073
27292;0.0138554033;-0.0001341957
27293;0.0338450270;-0.0033162417
27294;0.0519425031;-0.0062608145
27295;0.0614642781;-0.0088719697
27296;0.0603045747;-0.0110689934
27297;0.0485549486;-0.0127899316
27298;0.0282601398;-0.0139941606
27299;0.0048829615;-0.0146637115
27300;-0.0201116977;-0.0148031591
27301;-0.0415967284;-0.0144380267
27302;-0.0555742058;-0.0136118245
27303;-0.0603656117;-0.0123820174
27304;-0.0584124271;-0.0108153568
27305;-0.0499282815;-0.0089831002
27306;-0.0376903592;-0.0069566588
27307;-0.0220954009;-0.0048041380
27308;-0.0032654805;-0.0025880998
27309;0.0121463668;-0.0003646786
27310;0.0256050295;0.0018160275
27311;0.0318002869;0.0039085677
27312;0.0307931761;0.0058701819
27313;0.0249641408;0.0076587904
27314;0.0150151067;0.0092314486
27315;0.0045777764;0.0105437056
27316;-0.0010071108;0.0115501562
27317;-0.0037537767;0.0122062807
27318;-0.0016785180;0.0124714505
27319;0.0018921476;0.0123127816
27320;0.0059511093;0.0117093667
27321;0.0072634053;0.0106563368
27322;0.0059205908;0.0091681989
27323;0.0025025178;0.0072809739
27324;0.0005798517;0.0050527888
27325;0.0032349620;0.0025627477
27326;0.0088503677;-0.0000919151
27327;0.0173650319;-0.0028002301
27328;0.0239265114;-0.0054431238
27329;0.0252388073;-0.0078998721
27330;0.0206915494;-0.0100548943
27331;0.0114749596;-0.0118043812
27332;-0.0021057772;-0.0130622671
27333;-0.0159611805;-0.0137651122
27334;-0.0310373241;-0.0138755603
27335;-0.0419629505;-0.0133841614
27336;-0.0498977630;-0.0123095022
27337;-0.0518204291;-0.0106967310
27338;-0.0511490219;-0.0086147012
27339;-0.0442213202;-0.0061520515
27340;-0.0308847316;-0.0034125971
27341;-0.0150151067;-0.0005104084
27342;0.0048829615;0.0024350885
27343;0.0224921415;0.0053037351
27344;0.0386669515;0.0079788319
27345;0.0476088748;0.0103508448
27346;0.0479140599;0.0123206651
27347;0.0401013215;0.0138025204
27348;0.0273140660;0.0147266543
27349;0.0125736259;0.0150418687
27350;-0.0007019257;0.0147179559
27351;-0.0081179235;0.0137479523
27352;-0.0104983673;0.0121500402
27353;-0.0094912564;0.0099688297
27354;-0.0061647389;0.0072757030
27355;-0.0011291849;0.0041678979
27356;0.0028687399;0.0007660795
27357;0.0087282937;-0.0027897318
27358;0.0150151067;-0.0063458415
27359;0.0229804376;-0.0097419520
27360;0.0299691763;-0.0128192340
27361;0.0312814722;-0.0154288659
27362;0.0285958434;-0.0174404257
27363;0.0213629566;-0.0187494921
27364;0.0103152562;-0.0192838532
27365;-0.0036927396;-0.0190078255
27366;-0.0161442915;-0.0179243376
27367;-0.0256050295;-0.0160746259
27368;-0.0312204352;-0.0135355950
27369;-0.0319833979;-0.0104150958
27370;-0.0316782128;-0.0068455401
27371;-0.0303353984;-0.0029763930
27372;-0.0281685842;0.0010338634
27373;-0.0242316965;0.0050257040
27374;-0.0174871059;0.0088459548
27375;-0.0096133305;0.0123541920
27376;0.0006103702;0.0154278726
27377;0.0117191076;0.0179660600
27378;0.0227362896;0.0198917450
27379;0.0305185095;0.0211528715
27380;0.0321665090;0.0217222598
27381;0.0265205847;0.0215966712
27382;0.0184026612;0.0207952684
27383;0.0091250343;0.0193577127
27384;-0.0000305185;0.0173420837
27385;-0.0080568865;0.0148227408
27386;-0.0147709586;0.0118881611
27387;-0.0195623646;0.0086387092
27388;-0.0229499191;0.0051842397
27389;-0.0216376232;0.0016413991
27390;-0.0140995514;-0.0018694901
27391;-0.0025635548;-0.0052280391
27392;0.0141605884;-0.0083178915
27393;0.0325022126;-0.0110312142
27394;0.0466322825;-0.0132733759
27395;0.0530411695;-0.0149675213
27396;0.0477004303;-0.0160586716
27397;0.0333872494;-0.0165169566
27398;0.0101931822;-0.0163395931
27399;-0.0151066622;-0.0155513070
27400;-0.0383007294;-0.0142030182
27401;-0.0540482803;-0.0123687908
27402;-0.0604876858;-0.0101412400
27403;-0.0580767235;-0.0076257827
27404;-0.0490127262;-0.0049342623
27405;-0.0348521378;-0.0021785580
27406;-0.0181890316;0.0005352188
27407;-0.0028077029;0.0031114341
27408;0.0098879971;0.0054682051
27409;0.0200811792;0.0075391092
27410;0.0278633992;0.0092734148
27411;0.0313730277;0.0106351097
27412;0.0310983612;0.0116011396
27413;0.0241401410;0.0121593256
27414;0.0159001434;0.0123064134
27415;0.0085146641;0.0120466198
27416;0.0025940733;0.0113909030
27417;0.0018005921;0.0103570170
27418;0.0051271096;0.0089702434
27419;0.0092165899;0.0072645517
27420;0.0129398480;0.0052838455
27421;0.0128177740;0.0030829144
27422;0.0101931822;0.0007277437
27423;0.0056154057;-0.0017050860
27424;0.0011902219;-0.0041300546
27425;-0.0003357036;-0.0064554213
27426;0.0010986663;-0.0085868872
27427;0.0061647389;-0.0104319687
27428;0.0110477004;-0.0119047753
27429;0.0141605884;-0.0129308412
27430;0.0126041444;-0.0134516473
27431;0.0042115543;-0.0134284868
27432;-0.0072328867;-0.0128453687
27433;-0.0209662160;-0.0117107161
27434;-0.0342112491;-0.0100577005
27435;-0.0440992462;-0.0079431595
27436;-0.0485244301;-0.0054451566
27437;-0.0471205786;-0.0026593598
27438;-0.0418713950;0.0003054886
27439;-0.0311288797;0.0033326669
27440;-0.0185552538;0.0063027613
27441;-0.0033570360;0.0090987891
27442;0.0125431074;0.0116108606
27443;0.0285653249;0.0137401698
27444;0.0404980621;0.0154022074
27445;0.0465407270;0.0165291919
27446;0.0441908017;0.0170717972
27447;0.0342112491;0.0170003070
27448;0.0209356975;0.0163053411
27449;0.0054628132;0.0149982748
27450;-0.0063173315;0.0131114090
27451;-0.0138554033;0.0106978732
27452;-0.0148625141;0.0078311481
27453;-0.0118106632;0.0046040323
27454;-0.0060121464;0.0011268364
27455;0.0003967406;-0.0024753950
27456;0.0052797021;-0.0060667614
27457;0.0108035524;-0.0095055008
27458;0.0159611805;-0.0126499666
27459;0.0209051790;-0.0153653057
27460;0.0244148076;-0.0175304241
27461;0.0258491775;-0.0190447365
27462;0.0246284371;-0.0198341621
27463;0.0184636982;-0.0198558544
27464;0.0082399976;-0.0191012337
27465;-0.0036622211;-0.0175970228
27466;-0.0169682913;-0.0154041485
27467;-0.0277413251;-0.0126145529
27468;-0.0339060640;-0.0093461388
27469;-0.0356151006;-0.0057362311
27470;-0.0329905087;-0.0019340613
27471;-0.0295113987;0.0019071504
27472;-0.0243537706;0.0056379259
27473;-0.0198980682;0.0091195364
27474;-0.0135196997;0.0122298493
27475;-0.0050660726;0.0148677200
27476;0.0039368877;0.0169557900
27477;0.0146794031;0.0184417060
27478;0.0243537706;0.0192979139
27479;0.0288399915;0.0195202767
27480;0.0269173254;0.0191258344
27481;0.0209051790;0.0181500426
27482;0.0098269601;0.0166438117
27483;-0.0023499252;0.0146706145
27484;-0.0127872555;0.0123038528
27485;-0.0195318461;0.0096245720
27486;-0.0218817713;0.0067195134
27487;-0.0200506607;0.0036794031
27488;-0.0147404401;0.0005973129
27489;-0.0085451827;-0.0024330941
27490;-0.0000305185;-0.0053195982
27491;0.0130008850;-0.0079738401
27492;0.0264900662;-0.0103141309
27493;0.0382702109;-0.0122685548
27494;0.0473342082;-0.0137781653
27495;0.0500198370;-0.0147999932
27496;0.0437635426;-0.0153095395
27497;0.0287484359;-0.0153024276
27498;0.0063478500;-0.0147949358
27499;-0.0184026612;-0.0138232261
27500;-0.0409253212;-0.0124412205
27501;-0.0575884274;-0.0107172309
27502;-0.0631733146;-0.0087296120
27503;-0.0587786493;-0.0065618410
27504;-0.0483718375;-0.0042975235
27505;-0.0332346568;-0.0020158466
27506;-0.0164494766;0.0002120525
27507;-0.0022278512;0.0023254595
27508;0.0084536271;0.0042750374
27509;0.0152897732;0.0060224098
27510;0.0199285867;0.0075386188
27511;0.0229194006;0.0088018595
27512;0.0228583636;0.0097949807
27513;0.0201116977;0.0105032503
27514;0.0157170324;0.0109128174
27515;0.0098574786;0.0110101692
27516;0.0069277017;0.0107827121
27517;0.0045472579;0.0102204240
27518;0.0046388134;0.0093183522
27519;0.0067445906;0.0080795977
27520;0.0075991089;0.0065183446
27521;0.0055543687;0.0046624698
27522;0.0018005921;0.0025553098
27523;-0.0018005921;0.0002562516
27524;-0.0069582202;-0.0021600544
27525;-0.0087588122;-0.0046059158
27526;-0.0056764428;-0.0069841618
27527;-0.0001525925;-0.0091928283
27528;0.0072328867;-0.0111306406
27529;0.0141911069;-0.0127028972
27530;0.0155034028;-0.0138273235
27531;0.0098879971;-0.0144394537
27532;-0.0021973327;-0.0144971259
27533;-0.0165410321;-0.0139837308
27534;-0.0322275460;-0.0129099407
27535;-0.0429090243;-0.0113137626
27536;-0.0471510971;-0.0092588965
27537;-0.0453505051;-0.0068315271
27538;-0.0391857662;-0.0041358156
27539;-0.0290231025;-0.0012884619
27540;-0.0152897732;0.0015872255
27541;-0.0007019257;0.0043673134
27542;0.0157475509;0.0069328852
27543;0.0298165838;0.0091750338
27544;0.0400097659;0.0109990114
27545;0.0445570238;0.0123274613
27546;0.0416882839;0.0131027568
27547;0.0318613239;0.0132885491
27548;0.0170293283;0.0128706579
27549;0.0001525925;0.0118574325
27550;-0.0137028108;0.0102796683
27551;-0.0223090304;0.0081900914
27552;-0.0232551042;0.0056623504
27553;-0.0189825129;0.0027893863
27554;-0.0102237007;-0.0003189785
27555;-0.0008545183;-0.0035393804
27556;0.0065004425;-0.0067392655
27557;0.0137638478;-0.0097822232
27558;0.0198370312;-0.0125341339
27559;0.0242927335;-0.0148698205
27560;0.0269783624;-0.0166797717
27561;0.0278633992;-0.0178764280
27562;0.0281380657;-0.0183995033
27563;0.0235602893;-0.0182198638
27564;0.0131229591;-0.0173415820
27565;-0.0007629627;-0.0158019401
27566;-0.0156865139;-0.0136693253
27567;-0.0274056215;-0.0110391499
27568;-0.0350352489;-0.0080281010
27569;-0.0366222114;-0.0047671736
27570;-0.0334788049;-0.0013940442
27571;-0.0264900662;0.0019546051
27572;-0.0199896237;0.0051502226
27573;-0.0143742180;0.0080784632
27574;-0.0095522935;0.0106438219
27575;-0.0031434065;0.0127726026
27576;0.0029297769;0.0144141814
27577;0.0097659230;0.0155406915
27578;0.0183111057;0.0161453890
27579;0.0226142155;0.0162400558
27580;0.0213324381;0.0158518309
27581;0.0153813288;0.0150198624
27582;0.0057374798;0.0137921193
27583;-0.0055848872;0.0122226275
27584;-0.0166325877;0.0103692899
27585;-0.0233161412;0.0082923399
27586;-0.0252693258;0.0060533659
27587;-0.0222479934;0.0037147523
27588;-0.0143131809;0.0013393167
27589;-0.0035401471;-0.0010100992
27590;0.0077822199;-0.0032713056
27591;0.0188299203;-0.0053838637
27592;0.0295724357;-0.0072906666
27593;0.0375377667;-0.0089399472
27594;0.0422681356;-0.0102875518
27595;0.0413220618;-0.0112992286
27596;0.0325327311;-0.0119526382
27597;0.0146794031;-0.0122387889
27598;-0.0044251839;-0.0121626495
27599;-0.0247199927;-0.0117427842
27600;-0.0433362835;-0.0110099747
27601;-0.0549943541;-0.0100049355
27602;-0.0555131687;-0.0087753571
27603;-0.0476088748;-0.0073726200
27604;-0.0332956938;-0.0058485753
27605;-0.0165410321;-0.0042527857
27606;-0.0010376293;-0.0026305510
27607;0.0109866634;-0.0010219133
27608;0.0182500687;0.0005383234
27609;0.0237128819;0.0020196997
27610;0.0239875484;0.0033946200
27611;0.0235297708;0.0046366735
27612;0.0216681417;0.0057191724
27613;0.0184331797;0.0066142887
27614;0.0142216254;0.0072930619
27615;0.0088198492;0.0077264075
27616;0.0029297769;0.0078870914
27617;-0.0002136296;0.0077524738
27618;-0.0012207404;0.0073077011
27619;-0.0012512589;0.0065489369
27620;-0.0004272591;0.0054861961
27621;-0.0009460738;0.0041453687
27622;-0.0024719993;0.0025691016
27623;-0.0033265175;0.0008163200
27624;-0.0045167394;-0.0010396830
27625;-0.0051881466;-0.0029145163
27626;-0.0010376293;-0.0047171068
27627;0.0068971831;-0.0063549401
27628;0.0159611805;-0.0077397242
27629;0.0217596973;-0.0087930382
27630;0.0210272530;-0.0094515267
27631;0.0124515519;-0.0096712315
27632;-0.0013428144;-0.0094307169
27633;-0.0179448836;-0.0087327318
27634;-0.0345774712;-0.0076042680
27635;-0.0456862087;-0.0060950051
27636;-0.0494094668;-0.0042742745
27637;-0.0465407270;-0.0022268120
27638;-0.0348826563;-0.0000476789
27639;-0.0177312540;0.0021631978
27640;-0.0000610370;0.0043064061
27641;0.0170903653;0.0062879330
27642;0.0303353984;0.0080232372
27643;0.0400097659;0.0094403303
27644;0.0444654683;0.0104818343
27645;0.0431836909;0.0111061157
27646;0.0360728782;0.0112876944
27647;0.0229499191;0.0110171662
27648;0.0060731834;0.0103008718
27649;-0.0112918485;0.0091604809
27650;-0.0246894742;0.0076325664
27651;-0.0317392499;0.0057681336
27652;-0.0316476943;0.0036319668
27653;-0.0242316965;0.0013015849
27654;-0.0113223670;-0.0011344309
27655;0.0012512589;-0.0035789394
27656;0.0132755516;-0.0059296848
27657;0.0209051790;-0.0080836686
27658;0.0250251778;-0.0099422681
27659;0.0269173254;-0.0114167742
27660;0.0262764367;-0.0124338975
27661;0.0251472518;-0.0129407311
27662;0.0213934751;-0.0129086606
27663;0.0154118473;-0.0123357907
27664;0.0064394055;-0.0112475872
27665;-0.0045777764;-0.0096956089
27666;-0.0175481429;-0.0077543904
27667;-0.0282906583;-0.0055167186
27668;-0.0360423597;-0.0030876997
27669;-0.0385448775;-0.0005781247
27670;-0.0356151006;0.0019022997
27671;-0.0298165838;0.0042512883
27672;-0.0211493271;0.0063793727
27673;-0.0133365886;0.0082139575
27674;-0.0050965911;0.0097017880
27675;0.0008239998;0.0108097535
27676;0.0061647389;0.0115241247
27677;0.0117801447;0.0118484757
27678;0.0163884396;0.0118006566
27679;0.0183111057;0.0114092450
27680;0.0166325877;0.0107099150
27681;0.0125431074;0.0097421183
27682;0.0047303690;0.0085463873
27683;-0.0047608875;0.0071624600
27684;-0.0123294778;0.0056282955
27685;-0.0169988098;0.0039799266
27686;-0.0176702170;0.0022519823
27687;-0.0126956999;0.0004786288
27688;-0.0043946654;-0.0013053672
27689;0.0054322947;-0.0030637545
27690;0.0159916990;-0.0047583504
27691;0.0234076968;-0.0063492094
27692;0.0265816218;-0.0077954770
27693;0.0299691763;-0.0090568798
27694;0.0299081393;-0.0100956951
27695;0.0248420667;-0.0108789606
27696;0.0153202918;-0.0113806406
27697;0.0008545183;-0.0115834702
27698;-0.0163579211;-0.0114802395
27699;-0.0346079897;-0.0110743651
27700;-0.0498672445;-0.0103796912
27701;-0.0596636860;-0.0094195789
27702;-0.0597857601;-0.0082254355
27703;-0.0502639851;-0.0068349177
27704;-0.0353404340;-0.0052900750
27705;-0.0175176244;-0.0036356936
27706;-0.0014648885;-0.0019180439
27707;0.0111392560;-0.0001841355
27708;0.0191656240;0.0015185379
27709;0.0232551042;0.0031419046
27710;0.0253608814;0.0046371116
27711;0.0256965850;0.0059545064
27712;0.0252998444;0.0070440912
27713;0.0238959929;0.0078566733
27714;0.0208746605;0.0083458236
27715;0.0188909574;0.0084706134
27716;0.0152287362;0.0081989575
27717;0.0078737754;0.0075112613
27718;0.0021973327;0.0064039845
27719;-0.0018005921;0.0048926892
27720;-0.0041199988;0.0030141533
27721;-0.0047303690;0.0008271917
27722;-0.0054628132;-0.0015880716
27723;-0.0074465163;-0.0041326008
27724;-0.0079042940;-0.0066924852
27725;-0.0066225166;-0.0091444320
27726;-0.0035096286;-0.0113623886
27727;0.0022278512;-0.0132248555
27728;0.0078737754;-0.0146223726
27729;0.0121463668;-0.0154646315
27730;0.0113223670;-0.0156866768
27731;0.0059511093;-0.0152537168
27732;-0.0066225166;-0.0141641574
27733;-0.0237739189;-0.0124505962
27734;-0.0377819147;-0.0101786689
27735;-0.0479750969;-0.0074438003
27736;-0.0509964293;-0.0043660839
27737;-0.0436719871;-0.0010836690
27738;-0.0287789544;0.0022548440
27739;-0.0095828120;0.0054984217
27740;0.0103152562;0.0085014433
27741;0.0260322886;0.0111308371
27742;0.0374156926;0.0132720884
27743;0.0430921354;0.0148338510
27744;0.0432142094;0.0157510603
27745;0.0375072481;0.0159866018
27746;0.0279854732;0.0155316997
27747;0.0157170324;0.0144052556
27748;0.0023804437;0.0126523706
27749;-0.0094912564;0.0103422480
27750;-0.0190130314;0.0075655986
27751;-0.0236213263;0.0044315963
27752;-0.0222785119;0.0010643605
27753;-0.0125431074;-0.0024010938
27754;0.0001831111;-0.0058234952
27755;0.0128482925;-0.0090605521
27756;0.0244453261;-0.0119747134
27757;0.0315561388;-0.0144392657
27758;0.0335398419;-0.0163444666
27759;0.0299081393;-0.0176033170
27760;0.0234992523;-0.0181565156
27761;0.0168462172;-0.0179761418
27762;0.0096438490;-0.0170676725
27763;0.0022583697;-0.0154700637
27764;-0.0056459243;-0.0132537929
27765;-0.0158696249;-0.0105169455
27766;-0.0249946593;-0.0073796100
27767;-0.0334482864;-0.0039770054
27768;-0.0394604328;-0.0004518674
27769;-0.0403759880;0.0030533194
27770;-0.0370189520;0.0064036657
27771;-0.0298776208;0.0094782752
27772;-0.0207831050;0.0121752822
27773;-0.0108340709;0.0144152527
27774;-0.0026551103;0.0161428392
27775;0.0042725913;0.0173267403
27776;0.0099185156;0.0179581739
27777;0.0152897732;0.0180481901
27778;0.0194708090;0.0176242305
27779;0.0239875484;0.0167263679
27780;0.0251167333;0.0154036360
27781;0.0201116977;0.0137107912
27782;0.0137333293;0.0117057492
27783;0.0038758507;0.0094478212
27784;-0.0052797021;0.0069967527
27785;-0.0115054781;0.0044124556
27786;-0.0137028108;0.0017552311
27787;-0.0110171819;-0.0009137825
27788;-0.0027161473;-0.0035322303
27789;0.0072023682;-0.0060365084
27790;0.0171514023;-0.0083623013
27791;0.0252082888;-0.0104458199
27792;0.0288705100;-0.0122257536
27793;0.0299081393;-0.0136458253
27794;0.0273445845;-0.0146577246
27795;0.0215155492;-0.0152241131
27796;0.0113223670;-0.0153213564
27797;-0.0014343699;-0.0149416493
27798;-0.0181279946;-0.0140942632
27799;-0.0358287301;-0.0128057431
27800;-0.0489516892;-0.0111190039
27801;-0.0557267983;-0.0090914085
27802;-0.0565507981;-0.0067920223
27803;-0.0490432447;-0.0042983336
27804;-0.0336619160;-0.0016927712
27805;-0.0127262185;0.0009406474
27806;0.0058290353;0.0035192601
27807;0.0198370312;0.0059641136
27808;0.0285042879;0.0082016656
27809;0.0322580645;0.0101649054
27810;0.0328073977;0.0117940691
27811;0.0310983612;0.0130371947
27812;0.0302743614;0.0138507743
27813;0.0285348064;0.0142007130
27814;0.0256355480;0.0140637098
27815;0.0215765862;0.0134290494
27816;0.0155034028;0.0123006673
27817;0.0074465163;0.0106992344
27818;-0.0000305185;0.0086639366
27819;-0.0068666646;0.0062535942
27820;-0.0109256264;0.0035467861
27821;-0.0123905148;0.0006407143
27822;-0.0094302194;-0.0023513556
27823;-0.0058290353;-0.0053041100
27824;-0.0021668142;-0.0080855484
27825;0.0020142216;-0.0105634358
27826;0.0076601459;-0.0126124640
27827;0.0132450331;-0.0141216368
27828;0.0168156987;-0.0150013362
27829;0.0182500687;-0.0151895087
27830;0.0134891812;-0.0146564540
27831;0.0040589618;-0.0134077839
27832;-0.0096438490;-0.0114852488
27833;-0.0272225105;-0.0089652931
27834;-0.0434583575;-0.0059553837
27835;-0.0524002808;-0.0025883385
27836;-0.0532547990;0.0009849424
27837;-0.0437635426;0.0046038012
27838;-0.0267342143;0.0081065714
27839;-0.0058595538;0.0113390910
27840;0.0147709586;0.0141623661
27841;0.0308236946;0.0164588860
27842;0.0404370251;0.0181372545
27843;0.0422681356;0.0191350035
27844;0.0372020631;0.0194196472
27845;0.0291756951;0.0189881969
27846;0.0181279946;0.0178654628
27847;0.0053102206;0.0161015077
27848;-0.0053102206;0.0137685856
27849;-0.0143436995;0.0109578227
27850;-0.0204168828;0.0077757880
27851;-0.0205999939;0.0043409929
27852;-0.0157475509;0.0007802753
27853;-0.0066835536;-0.0027750264
27854;0.0055848872;-0.0061931965
27855;0.0167241432;-0.0093466047
27856;0.0257271035;-0.0121164618
27857;0.0282296213;-0.0143977162
27858;0.0274666585;-0.0161038332
27859;0.0228278451;-0.0171711194
27860;0.0155034028;-0.0175622115
